Jurisdiction,Category,Type,Management,Fate,y,Sub_stream_name,Year
6,3,18,2,0,43,2,2015
6,3,18,3,0,0,2,2015
6,3,18,3,1,6269,2,2015
6,3,18,1,0,32,4,2015
6,3,18,2,0,43,4,2015
6,3,18,3,0,0,4,2015
6,3,18,3,1,6269,4,2015
6,3,19,1,0,0,0,2015
6,3,19,2,0,0,0,2015
6,3,19,3,0,0,0,2015
6,3,19,3,1,0,0,2015
6,3,19,1,0,5676,2,2015
6,3,19,2,0,3,2,2015
6,3,19,3,0,184,2,2015
6,3,19,3,1,10,2,2015
6,3,19,1,0,5676,4,2015
6,3,19,2,0,3,4,2015
6,3,19,3,0,184,4,2015
6,3,19,3,1,10,4,2015
6,3,20,1,0,0,0,2015
6,3,20,2,0,0,0,2015
6,3,20,3,0,0,0,2015
6,3,20,3,1,0,0,2015
6,3,20,1,0,0,2,2015
6,3,20,2,0,2,2,2015
6,3,20,3,0,138,2,2015
6,3,20,3,1,15,2,2015
6,3,20,1,0,0,4,2015
6,3,20,2,0,2,4,2015
6,3,20,3,0,138,4,2015
6,3,20,3,1,15,4,2015
6,3,21,1,0,0,0,2015
6,3,21,2,0,0,0,2015
6,3,21,3,0,0,0,2015
6,3,21,3,1,0,0,2015
6,3,21,1,0,208,2,2015
6,3,21,2,0,0,2,2015
6,3,21,3,0,948,2,2015
6,3,21,3,1,0,2,2015
6,3,21,1,0,208,4,2015
6,3,21,2,0,0,4,2015
6,3,21,3,0,948,4,2015
6,3,21,3,1,0,4,2015
6,3,22,1,0,0,0,2015
6,3,22,2,0,0,0,2015
6,3,22,3,0,0,0,2015
6,3,22,3,1,0,0,2015
6,3,22,1,0,214,2,2015
6,3,22,2,0,0,2,2015
6,3,22,3,0,153,2,2015
6,3,22,3,1,0,2,2015
6,3,22,1,0,214,4,2015
6,3,22,2,0,0,4,2015
6,3,22,3,0,153,4,2015
6,3,22,3,1,0,4,2015
6,3,23,1,0,0,0,2015
6,3,23,2,0,0,0,2015
6,3,23,3,0,0,0,2015
6,3,23,3,1,0,0,2015
6,3,23,1,0,0,2,2015
6,3,23,2,0,15,2,2015
6,3,23,3,0,77,2,2015
6,3,23,3,1,0,2,2015
6,3,23,1,0,0,4,2015
6,3,23,2,0,15,4,2015
6,3,23,3,0,77,4,2015
6,3,23,3,1,0,4,2015
6,3,26,1,0,0,0,2015
6,3,26,2,0,0,0,2015
6,3,26,3,0,0,0,2015
6,3,26,3,1,0,0,2015
6,3,26,1,0,21556,2,2015
6,3,26,2,0,24,2,2015
6,3,26,3,0,4957,2,2015
6,3,26,3,1,0,2,2015
6,3,26,1,0,21556,4,2015
6,3,26,2,0,24,4,2015
6,3,26,3,0,4957,4,2015
6,3,26,3,1,0,4,2015
6,3,27,1,0,0,0,2015
6,3,27,2,0,0,0,2015
6,3,27,3,0,0,0,2015
6,3,27,3,1,0,0,2015
6,3,27,1,0,2,2,2015
6,3,27,2,0,51,2,2015
6,3,27,3,0,1664,2,2015
6,3,27,3,1,555,2,2015
6,3,27,1,0,2,4,2015
6,3,27,2,0,51,4,2015
6,3,27,3,0,1664,4,2015
6,3,27,3,1,555,4,2015
6,3,28,1,0,0,0,2015
6,3,28,2,0,0,0,2015
6,3,28,3,0,0,0,2015
6,3,28,3,1,0,0,2015
6,3,28,1,0,0,2,2015
6,3,28,2,0,0,2,2015
6,3,28,3,0,6,2,2015
6,3,28,3,1,0,2,2015
6,3,28,1,0,0,4,2015
6,3,28,2,0,0,4,2015
6,3,28,3,0,6,4,2015
6,3,28,3,1,0,4,2015
6,3,30,1,0,0,0,2015
6,3,30,2,0,0,0,2015
6,3,30,3,0,0,0,2015
6,3,30,3,1,0,0,2015
6,3,30,1,0,0,2,2015
6,3,30,2,0,0,2,2015
6,3,30,3,0,0,2,2015
6,3,30,3,1,0,2,2015
6,3,30,1,0,0,4,2015
6,3,30,2,0,0,4,2015
6,3,30,3,0,0,4,2015
6,3,30,3,1,0,4,2015
6,3,35,1,0,0,0,2015
6,3,35,2,0,0,0,2015
6,3,35,3,0,0,0,2015
6,3,35,3,1,0,0,2015
6,3,35,1,0,0,2,2015
6,3,35,2,0,0,2,2015
6,3,35,3,0,16,2,2015
6,3,35,3,1,0,2,2015
6,3,35,1,0,0,4,2015
6,3,35,2,0,0,4,2015
6,3,35,3,0,16,4,2015
6,3,35,3,1,0,4,2015
6,3,40,1,0,0,0,2015
6,3,40,2,0,0,0,2015
6,3,40,3,0,0,0,2015
6,3,40,3,1,0,0,2015
6,3,40,0,1,31568,2,2015
6,3,40,1,0,50213,2,2015
6,3,40,2,0,0,2,2015
6,3,40,3,0,0,2,2015
6,3,40,3,1,0,2,2015
6,3,40,0,1,31568,4,2015
6,3,40,1,0,50213,4,2015
6,3,40,2,0,0,4,2015
6,3,40,3,0,0,4,2015
6,3,40,3,1,0,4,2015
6,5,10,0,1,0,0,2015
6,5,10,1,0,0,0,2015
6,5,10,1,1,0,0,2015
6,5,10,0,1,0,2,2015
6,5,10,1,0,157011,2,2015
6,5,10,1,1,88727,2,2015
6,5,10,0,1,0,3,2015
6,5,10,1,0,588522,3,2015
6,5,10,1,1,332573,3,2015
6,5,10,0,1,0,4,2015
6,5,10,1,0,745533,4,2015
6,5,10,1,1,421300,4,2015
6,5,12,0,1,0,0,2015
6,5,12,1,0,22200,0,2015
6,5,12,1,1,2494,0,2015
6,5,12,0,1,0,2,2015
6,5,12,1,0,90433,2,2015
6,5,12,1,1,10161,2,2015
6,5,12,0,1,0,3,2015
6,5,12,1,0,170211,3,2015
6,5,12,1,1,19125,3,2015
6,5,12,0,1,0,4,2015
6,5,12,1,0,282845,4,2015
6,5,12,1,1,31781,4,2015
6,5,24,0,1,0,0,2015
6,5,24,1,0,0,0,2015
6,5,24,1,1,0,0,2015
6,5,24,0,1,0,2,2015
6,5,24,1,0,5059,2,2015
6,5,24,1,1,690,2,2015
6,5,24,0,1,0,3,2015
6,5,24,1,0,0,3,2015
6,5,24,1,1,0,3,2015
6,5,24,0,1,0,4,2015
6,5,24,1,0,5059,4,2015
6,5,24,1,1,690,4,2015
6,5,39,0,1,0,0,2015
6,5,39,1,0,97952,0,2015
6,5,39,1,1,9974,0,2015
6,5,39,0,1,0,2,2015
6,5,39,1,0,169554,2,2015
6,5,39,1,1,17265,2,2015
6,5,39,0,1,0,3,2015
6,5,39,1,0,6966,3,2015
6,5,39,1,1,709,3,2015
6,5,39,0,1,0,4,2015
6,5,39,1,0,274472,4,2015
6,5,39,1,1,27948,4,2015
7,0,4,2,2,295157,1,2015
7,0,4,2,2,295157,4,2015
7,1,6,2,0,16971,2,2015
7,1,6,2,0,16971,4,2015
7,3,0,1,0,0,0,2015
7,3,0,2,0,0,0,2015
7,3,0,3,0,0,0,2015
7,3,0,3,1,0,0,2015
7,3,0,1,0,0,2,2015
7,3,0,2,0,2,2,2015
7,3,0,3,0,880,2,2015
7,3,0,3,1,0,2,2015
7,3,0,1,0,0,4,2015
7,3,0,2,0,2,4,2015
7,3,0,3,0,880,4,2015
7,3,0,3,1,0,4,2015
7,3,1,1,0,0,0,2015
7,3,1,2,0,0,0,2015
7,3,1,3,0,0,0,2015
7,3,1,3,1,0,0,2015
7,3,1,1,0,0,2,2015
7,3,1,2,0,63,2,2015
7,3,1,3,0,21845,2,2015
7,3,1,3,1,0,2,2015
7,3,1,1,0,0,4,2015
7,3,1,2,0,63,4,2015
7,3,1,3,0,21845,4,2015
7,3,1,3,1,0,4,2015
7,3,3,1,0,20786,0,2015
7,3,3,2,0,0,0,2015
7,3,3,3,0,0,0,2015
7,3,3,3,1,0,0,2015
7,3,3,1,0,17706,2,2015
7,3,3,2,0,0,2,2015
7,3,3,3,0,0,2,2015
7,3,3,3,1,0,2,2015
7,3,3,1,0,38492,4,2015
7,3,3,2,0,0,4,2015
7,3,3,3,0,0,4,2015
7,3,3,3,1,0,4,2015
7,3,8,1,0,0,0,2015
7,3,8,2,0,0,0,2015
7,3,8,3,0,0,0,2015
7,3,8,3,1,0,0,2015
7,3,8,1,0,313,2,2015
7,3,8,2,0,2475,2,2015
7,3,8,3,0,191,2,2015
7,3,8,3,1,0,2,2015
7,3,8,1,0,313,4,2015
7,3,8,2,0,2475,4,2015
7,3,8,3,0,191,4,2015
7,3,8,3,1,0,4,2015
7,3,9,1,0,477,0,2015
7,3,9,2,0,0,0,2015
7,3,9,3,0,1818,0,2015
7,3,9,3,1,0,0,2015
7,3,9,1,0,186,2,2015
7,3,9,2,0,0,2,2015
7,3,9,3,0,707,2,2015
7,3,9,3,1,0,2,2015
7,3,9,1,0,663,4,2015
7,3,9,2,0,0,4,2015
7,3,9,3,0,2525,4,2015
7,3,9,3,1,0,4,2015
7,3,11,1,0,0,0,2015
7,3,11,2,0,0,0,2015
7,3,11,3,0,0,0,2015
7,3,11,3,1,0,0,2015
7,3,11,1,0,1551,2,2015
7,3,11,2,0,0,2,2015
7,3,11,3,0,865,2,2015
7,3,11,3,1,0,2,2015
7,3,11,1,0,1551,4,2015
7,3,11,2,0,0,4,2015
7,3,11,3,0,865,4,2015
7,3,11,3,1,0,4,2015
7,3,14,1,0,0,0,2015
7,3,14,2,0,0,0,2015
7,3,14,3,0,0,0,2015
7,3,14,3,1,0,0,2015
7,3,14,1,0,15,2,2015
7,3,14,2,0,2,2,2015
7,3,14,3,0,272,2,2015
7,3,14,3,1,0,2,2015
7,3,14,1,0,15,4,2015
7,3,14,2,0,2,4,2015
7,3,14,3,0,272,4,2015
7,3,14,3,1,0,4,2015
7,3,18,1,0,0,0,2015
7,3,18,2,0,0,0,2015
7,3,18,3,0,0,0,2015
7,3,18,3,1,0,0,2015
7,3,18,1,0,46,2,2015
7,3,18,2,0,20,2,2015
7,3,18,3,0,0,2,2015
7,3,18,3,1,11998,2,2015
7,3,18,1,0,46,4,2015
7,3,18,2,0,20,4,2015
7,3,18,3,0,0,4,2015
7,3,18,3,1,11998,4,2015
7,3,19,1,0,0,0,2015
7,3,19,2,0,0,0,2015
7,3,19,3,0,0,0,2015
7,3,19,3,1,0,0,2015
7,3,19,1,0,3,2,2015
7,3,19,2,0,7,2,2015
7,3,19,3,0,1332,2,2015
7,3,19,3,1,74,2,2015
7,3,19,1,0,3,4,2015
7,3,19,2,0,7,4,2015
7,3,19,3,0,1332,4,2015
7,3,19,3,1,74,4,2015
7,3,20,1,0,0,0,2015
7,3,20,2,0,0,0,2015
7,3,20,3,0,0,0,2015
7,3,20,3,1,0,0,2015
7,3,20,1,0,14,2,2015
7,3,20,2,0,55,2,2015
7,3,20,3,0,3939,2,2015
7,3,20,3,1,438,2,2015
7,3,20,1,0,14,4,2015
7,3,20,2,0,55,4,2015
7,3,20,3,0,3939,4,2015
7,3,20,3,1,438,4,2015
7,3,21,1,0,0,0,2015
7,3,21,2,0,0,0,2015
7,3,21,3,0,0,0,2015
7,3,21,3,1,0,0,2015
7,3,21,1,0,1559,2,2015
7,3,21,2,0,0,2,2015
7,3,21,3,0,19342,2,2015
7,3,21,3,1,0,2,2015
7,3,21,1,0,1559,4,2015
7,3,21,2,0,0,4,2015
7,3,21,3,0,19342,4,2015
7,3,21,3,1,0,4,2015
7,3,22,1,0,0,0,2015
7,3,22,2,0,0,0,2015
7,3,22,3,0,0,0,2015
7,3,22,3,1,0,0,2015
7,3,22,1,0,0,2,2015
7,3,22,2,0,0,2,2015
7,3,22,3,0,0,2,2015
7,3,22,3,1,0,2,2015
7,3,22,1,0,0,4,2015
7,3,22,2,0,0,4,2015
7,3,22,3,0,0,4,2015
7,3,22,3,1,0,4,2015
7,3,23,1,0,0,0,2015
7,3,23,2,0,0,0,2015
7,3,23,3,0,0,0,2015
7,3,23,3,1,0,0,2015
7,3,23,1,0,0,2,2015
7,3,23,2,0,1,2,2015
7,3,23,3,0,732,2,2015
7,3,23,3,1,0,2,2015
7,3,23,1,0,0,4,2015
7,3,23,2,0,1,4,2015
7,3,23,3,0,732,4,2015
7,3,23,3,1,0,4,2015
7,3,26,1,0,0,0,2015
7,3,26,2,0,0,0,2015
7,3,26,3,0,0,0,2015
7,3,26,3,1,0,0,2015
7,3,26,1,0,1,2,2015
7,3,26,2,0,2,2,2015
7,3,26,3,0,6501,2,2015
7,3,26,3,1,0,2,2015
7,3,26,1,0,1,4,2015
7,3,26,2,0,2,4,2015
7,3,26,3,0,6501,4,2015
7,3,26,3,1,0,4,2015
7,3,27,1,0,0,0,2015
7,3,27,2,0,0,0,2015
7,3,27,3,0,0,0,2015
7,3,27,3,1,0,0,2015
7,3,27,1,0,39,2,2015
7,3,27,2,0,7,2,2015
7,3,27,3,0,4208,2,2015
7,3,27,3,1,1403,2,2015
7,3,27,1,0,39,4,2015
7,3,27,2,0,7,4,2015
7,3,27,3,0,4208,4,2015
7,3,27,3,1,1403,4,2015
7,3,28,1,0,0,0,2015
7,3,28,2,0,0,0,2015
7,3,28,3,0,0,0,2015
7,3,28,3,1,0,0,2015
7,3,28,1,0,106,2,2015
7,3,28,2,0,22,2,2015
7,3,28,3,0,1984,2,2015
7,3,28,3,1,0,2,2015
7,3,28,1,0,106,4,2015
7,3,28,2,0,22,4,2015
7,3,28,3,0,1984,4,2015
7,3,28,3,1,0,4,2015
7,3,30,1,0,0,0,2015
7,3,30,2,0,0,0,2015
7,3,30,3,0,0,0,2015
7,3,30,3,1,0,0,2015
7,3,30,1,0,5,2,2015
7,3,30,2,0,0,2,2015
7,3,30,3,0,5559,2,2015
7,3,30,3,1,0,2,2015
7,3,30,1,0,5,4,2015
7,3,30,2,0,0,4,2015
7,3,30,3,0,5559,4,2015
7,3,30,3,1,0,4,2015
7,3,35,1,0,0,0,2015
7,3,35,2,0,0,0,2015
7,3,35,3,0,0,0,2015
7,3,35,3,1,0,0,2015
7,3,35,1,0,0,2,2015
7,3,35,2,0,0,2,2015
7,3,35,3,0,108,2,2015
7,3,35,3,1,0,2,2015
7,3,35,1,0,0,4,2015
7,3,35,2,0,0,4,2015
7,3,35,3,0,108,4,2015
7,3,35,3,1,0,4,2015
7,3,40,1,0,0,0,2015
7,3,40,2,0,0,0,2015
7,3,40,3,0,0,0,2015
7,3,40,3,1,0,0,2015
7,3,40,0,1,12635,2,2015
7,3,40,1,0,51240,2,2015
7,3,40,2,0,0,2,2015
7,3,40,3,0,0,2,2015
7,3,40,3,1,0,2,2015
7,3,40,0,1,12635,4,2015
7,3,40,1,0,51240,4,2015
7,3,40,2,0,0,4,2015
7,3,40,3,0,0,4,2015
7,3,40,3,1,0,4,2015
7,5,10,0,1,0,0,2015
7,5,10,1,0,0,0,2015
7,5,10,1,1,0,0,2015
7,5,10,0,1,0,2,2015
7,5,10,1,0,112783,2,2015
7,5,10,1,1,33337,2,2015
7,5,10,0,1,0,3,2015
7,5,10,1,0,292507,3,2015
7,5,10,1,1,86460,3,2015
7,5,10,0,1,0,4,2015
7,5,10,1,0,405291,4,2015
7,5,10,1,1,119797,4,2015
7,5,12,0,1,0,0,2015
7,5,12,1,0,32451,0,2015
7,5,12,1,1,2172,0,2015
7,5,12,0,1,0,2,2015
7,5,12,1,0,25480,2,2015
7,5,12,1,1,1705,2,2015
7,5,12,0,1,0,3,2015
7,5,12,1,0,167451,3,2015
7,5,12,1,1,11205,3,2015
7,5,12,0,1,0,4,2015
7,5,12,1,0,225382,4,2015
7,5,12,1,1,15082,4,2015
7,5,24,0,1,0,0,2015
7,5,24,1,0,0,0,2015
7,5,24,1,1,0,0,2015
7,5,24,0,1,0,2,2015
7,5,24,1,0,0,2,2015
7,5,24,1,1,0,2,2015
7,5,24,0,1,0,3,2015
7,5,24,1,0,40143,3,2015
7,5,24,1,1,3168,3,2015
7,5,24,0,1,0,4,2015
7,5,24,1,0,40143,4,2015
7,5,24,1,1,3168,4,2015
7,5,39,0,1,0,0,2015
7,5,39,1,0,97614,0,2015
7,5,39,1,1,6253,0,2015
7,5,39,0,1,0,2,2015
7,5,39,1,0,79839,2,2015
7,5,39,1,1,5114,2,2015
7,5,39,0,1,0,3,2015
7,5,39,1,0,10176,3,2015
7,5,39,1,1,652,3,2015
7,5,39,0,1,0,4,2015
7,5,39,1,0,187629,4,2015
7,5,39,1,1,12019,4,2015
0,1,6,2,0,21489,2,2014
0,1,6,2,0,21489,4,2014
0,3,0,1,0,0,0,2014
0,3,0,2,0,0,0,2014
0,3,0,3,0,0,0,2014
0,3,0,3,1,0,0,2014
0,3,0,1,0,0,2,2014
0,3,0,2,0,0,2,2014
0,3,0,3,0,0,2,2014
0,3,0,3,1,0,2,2014
0,3,0,1,0,0,4,2014
0,3,0,2,0,0,4,2014
0,3,0,3,0,0,4,2014
0,3,0,3,1,0,4,2014
0,3,1,1,0,0,0,2014
0,3,1,2,0,0,0,2014
0,3,1,3,0,0,0,2014
0,3,1,3,1,0,0,2014
0,3,1,1,0,0,2,2014
0,3,1,2,0,0,2,2014
0,3,1,3,0,0,2,2014
0,3,1,3,1,0,2,2014
0,3,1,1,0,0,4,2014
0,3,1,2,0,0,4,2014
0,3,1,3,0,0,4,2014
0,3,1,3,1,0,4,2014
0,3,3,1,0,3603,0,2014
0,3,3,2,0,0,0,2014
0,3,3,3,0,2,0,2014
0,3,3,3,1,0,0,2014
0,3,3,1,0,3070,2,2014
0,3,3,2,0,0,2,2014
0,3,3,3,0,2,2,2014
0,3,3,3,1,0,2,2014
0,3,3,1,0,6673,4,2014
0,3,3,2,0,0,4,2014
0,3,3,3,0,4,4,2014
0,3,3,3,1,0,4,2014
0,3,8,1,0,0,0,2014
0,3,8,2,0,0,0,2014
0,3,8,3,0,0,0,2014
0,3,8,3,1,0,0,2014
0,3,8,1,0,30,2,2014
0,3,8,2,0,110,2,2014
0,3,8,3,0,86,2,2014
0,3,8,3,1,0,2,2014
0,3,8,1,0,30,4,2014
0,3,8,2,0,110,4,2014
0,3,8,3,0,86,4,2014
0,3,8,3,1,0,4,2014
0,3,9,1,0,176,0,2014
0,3,9,2,0,0,0,2014
0,3,9,3,0,4,0,2014
0,3,9,3,1,0,0,2014
0,3,9,1,0,68,2,2014
0,3,9,2,0,0,2,2014
0,3,9,3,0,1,2,2014
0,3,9,3,1,0,2,2014
0,3,9,1,0,244,4,2014
0,3,9,2,0,0,4,2014
0,3,9,3,0,5,4,2014
0,3,9,3,1,0,4,2014
0,3,11,1,0,0,0,2014
0,3,11,2,0,0,0,2014
0,3,11,3,0,0,0,2014
0,3,11,3,1,0,0,2014
0,3,11,1,0,56,2,2014
0,3,11,2,0,1,2,2014
0,3,11,3,0,573,2,2014
0,3,11,3,1,0,2,2014
0,3,11,1,0,56,4,2014
0,3,11,2,0,1,4,2014
0,3,11,3,0,573,4,2014
0,3,11,3,1,0,4,2014
0,3,14,1,0,0,0,2014
0,3,14,2,0,0,0,2014
0,3,14,3,0,0,0,2014
0,3,14,3,1,0,0,2014
0,3,14,1,0,30,2,2014
0,3,14,2,0,0,2,2014
0,3,14,3,0,6,2,2014
0,3,14,3,1,0,2,2014
0,3,14,1,0,30,4,2014
0,3,14,2,0,0,4,2014
0,3,14,3,0,6,4,2014
0,3,14,3,1,0,4,2014
0,3,18,1,0,0,0,2014
0,3,18,2,0,0,0,2014
0,3,18,3,0,0,0,2014
0,3,18,3,1,0,0,2014
0,3,18,1,0,5,2,2014
0,3,18,2,0,0,2,2014
0,3,18,3,0,0,2,2014
0,3,18,3,1,50,2,2014
0,3,18,1,0,5,4,2014
0,3,18,2,0,0,4,2014
0,3,18,3,0,0,4,2014
0,3,18,3,1,50,4,2014
0,3,19,1,0,0,0,2014
0,3,19,2,0,0,0,2014
0,3,19,3,0,0,0,2014
0,3,19,3,1,0,0,2014
0,3,19,1,0,3,2,2014
0,3,19,2,0,0,2,2014
0,3,19,3,0,17,2,2014
0,3,19,3,1,1,2,2014
0,3,19,1,0,3,4,2014
0,3,19,2,0,0,4,2014
0,3,19,3,0,17,4,2014
0,3,19,3,1,1,4,2014
0,3,20,1,0,0,0,2014
0,3,20,2,0,0,0,2014
0,3,20,3,0,0,0,2014
0,3,20,3,1,0,0,2014
0,3,20,1,0,0,2,2014
0,3,20,2,0,0,2,2014
0,3,20,3,0,9,2,2014
0,3,20,3,1,1,2,2014
0,3,20,1,0,0,4,2014
0,3,20,2,0,0,4,2014
0,3,20,3,0,9,4,2014
0,3,20,3,1,1,4,2014
0,3,21,1,0,0,0,2014
0,3,21,2,0,0,0,2014
0,3,21,3,0,0,0,2014
0,3,21,3,1,0,0,2014
0,3,21,1,0,0,2,2014
0,3,21,2,0,0,2,2014
0,3,21,3,0,0,2,2014
0,3,21,3,1,0,2,2014
0,3,21,1,0,0,4,2014
0,3,21,2,0,0,4,2014
0,3,21,3,0,0,4,2014
0,3,21,3,1,0,4,2014
0,3,22,1,0,0,0,2014
0,3,22,2,0,0,0,2014
0,3,22,3,0,0,0,2014
0,3,22,3,1,0,0,2014
0,3,22,1,0,0,2,2014
0,3,22,2,0,0,2,2014
0,3,22,3,0,0,2,2014
0,3,22,3,1,0,2,2014
0,3,22,1,0,0,4,2014
0,3,22,2,0,0,4,2014
0,3,22,3,0,0,4,2014
0,3,22,3,1,0,4,2014
0,3,23,1,0,0,0,2014
0,3,23,2,0,0,0,2014
0,3,23,3,0,0,0,2014
0,3,23,3,1,0,0,2014
0,3,23,1,0,6,2,2014
0,3,23,2,0,0,2,2014
0,3,23,3,0,40,2,2014
0,3,23,3,1,0,2,2014
0,3,23,1,0,6,4,2014
0,3,23,2,0,0,4,2014
0,3,23,3,0,40,4,2014
0,3,23,3,1,0,4,2014
0,3,26,1,0,0,0,2014
0,3,26,2,0,0,0,2014
0,3,26,3,0,0,0,2014
0,3,26,3,1,0,0,2014
0,3,26,1,0,5,2,2014
0,3,26,2,0,0,2,2014
0,3,26,3,0,2,2,2014
0,3,26,3,1,0,2,2014
0,3,26,1,0,5,4,2014
0,3,26,2,0,0,4,2014
0,3,26,3,0,2,4,2014
0,3,26,3,1,0,4,2014
0,3,27,1,0,0,0,2014
0,3,27,2,0,0,0,2014
0,3,27,3,0,0,0,2014
0,3,27,3,1,0,0,2014
0,3,27,1,0,32,2,2014
0,3,27,2,0,0,2,2014
0,3,27,3,0,8,2,2014
0,3,27,3,1,3,2,2014
0,3,27,1,0,32,4,2014
0,3,27,2,0,0,4,2014
0,3,27,3,0,8,4,2014
0,3,27,3,1,3,4,2014
0,3,28,1,0,0,0,2014
0,3,28,2,0,0,0,2014
0,3,28,3,0,0,0,2014
0,3,28,3,1,0,0,2014
0,3,28,1,0,0,2,2014
0,3,28,2,0,0,2,2014
0,3,28,3,0,0,2,2014
0,3,28,3,1,0,2,2014
0,3,28,1,0,0,4,2014
0,3,28,2,0,0,4,2014
0,3,28,3,0,0,4,2014
0,3,28,3,1,0,4,2014
0,3,30,1,0,0,0,2014
0,3,30,2,0,0,0,2014
0,3,30,3,0,0,0,2014
0,3,30,3,1,0,0,2014
0,3,30,1,0,0,2,2014
0,3,30,2,0,0,2,2014
0,3,30,3,0,0,2,2014
0,3,30,3,1,0,2,2014
0,3,30,1,0,0,4,2014
0,3,30,2,0,0,4,2014
0,3,30,3,0,0,4,2014
0,3,30,3,1,0,4,2014
0,3,35,1,0,0,0,2014
0,3,35,2,0,0,0,2014
0,3,35,3,0,0,0,2014
0,3,35,3,1,0,0,2014
0,3,35,1,0,0,2,2014
0,3,35,2,0,0,2,2014
0,3,35,3,0,0,2,2014
0,3,35,3,1,0,2,2014
0,3,35,1,0,0,4,2014
0,3,35,2,0,0,4,2014
0,3,35,3,0,0,4,2014
0,3,35,3,1,0,4,2014
0,3,40,1,0,0,0,2014
0,3,40,2,0,0,0,2014
0,3,40,3,0,0,0,2014
0,3,40,3,1,0,0,2014
0,3,40,0,1,1053,2,2014
0,3,40,1,0,2311,2,2014
0,3,40,2,0,0,2,2014
0,3,40,3,0,0,2,2014
0,3,40,3,1,0,2,2014
0,3,40,0,1,1053,4,2014
0,3,40,1,0,2311,4,2014
0,3,40,2,0,0,4,2014
0,3,40,3,0,0,4,2014
0,3,40,3,1,0,4,2014
0,5,10,0,1,0,0,2014
0,5,10,1,0,819,0,2014
0,5,10,1,1,0,0,2014
0,5,10,0,1,0,2,2014
0,5,10,1,0,9426,2,2014
0,5,10,1,1,2233,2,2014
0,5,10,0,1,0,3,2014
0,5,10,1,0,23166,3,2014
0,5,10,1,1,11854,3,2014
0,5,10,0,1,0,4,2014
0,5,10,1,0,33411,4,2014
0,5,10,1,1,14087,4,2014
0,5,12,0,1,0,0,2014
0,5,12,1,0,439,0,2014
0,5,12,1,1,19,0,2014
0,5,12,0,1,0,2,2014
0,5,12,1,0,13336,2,2014
0,5,12,1,1,116,2,2014
0,5,12,0,1,0,3,2014
0,5,12,1,0,5486,3,2014
0,5,12,1,1,574,3,2014
0,5,12,0,1,0,4,2014
0,5,12,1,0,19261,4,2014
0,5,12,1,1,709,4,2014
0,5,24,0,1,0,0,2014
0,5,24,1,0,66,0,2014
0,5,24,1,1,0,0,2014
0,5,24,0,1,0,2,2014
0,5,24,1,0,1409,2,2014
0,5,24,1,1,0,2,2014
0,5,24,0,1,0,3,2014
0,5,24,1,0,2583,3,2014
0,5,24,1,1,327,3,2014
0,5,24,0,1,0,4,2014
0,5,24,1,0,4058,4,2014
0,5,24,1,1,327,4,2014
0,5,39,0,1,0,0,2014
0,5,39,1,0,3943,0,2014
0,5,39,1,1,53,0,2014
0,5,39,0,1,0,2,2014
0,5,39,1,0,8380,2,2014
0,5,39,1,1,332,2,2014
0,5,39,0,1,0,3,2014
0,5,39,1,0,1220,3,2014
0,5,39,1,1,116,3,2014
0,5,39,0,1,0,4,2014
0,5,39,1,0,13543,4,2014
0,5,39,1,1,501,4,2014
1,0,4,2,2,1126465,1,2014
1,0,4,2,2,1126465,4,2014
1,1,6,2,0,53139,2,2014
1,1,6,2,0,53139,4,2014
1,3,0,1,0,0,0,2014
1,3,0,2,0,0,0,2014
1,3,0,3,0,0,0,2014
1,3,0,3,1,0,0,2014
1,3,0,1,0,0,2,2014
1,3,0,2,0,0,2,2014
1,3,0,3,0,6096,2,2014
1,3,0,3,1,0,2,2014
1,3,0,1,0,0,4,2014
1,3,0,2,0,0,4,2014
1,3,0,3,0,6096,4,2014
1,3,0,3,1,0,4,2014
1,3,1,1,0,0,0,2014
1,3,1,2,0,0,0,2014
1,3,1,3,0,0,0,2014
1,3,1,3,1,0,0,2014
1,3,1,1,0,0,2,2014
1,3,1,2,0,0,2,2014
1,3,1,3,0,3329,2,2014
1,3,1,3,1,0,2,2014
1,3,1,1,0,0,4,2014
1,3,1,2,0,0,4,2014
1,3,1,3,0,3329,4,2014
1,3,1,3,1,0,4,2014
1,3,3,1,0,226800,0,2014
1,3,3,2,0,0,0,2014
1,3,3,3,0,0,0,2014
1,3,3,3,1,0,0,2014
1,3,3,1,0,193200,2,2014
1,3,3,2,0,0,2,2014
1,3,3,3,0,0,2,2014
1,3,3,3,1,0,2,2014
1,3,3,1,0,420000,4,2014
1,3,3,2,0,0,4,2014
1,3,3,3,0,0,4,2014
1,3,3,3,1,0,4,2014
1,3,8,1,0,0,0,2014
1,3,8,2,0,0,0,2014
1,3,8,3,0,0,0,2014
1,3,8,3,1,0,0,2014
1,3,8,1,0,0,2,2014
1,3,8,2,0,5218,2,2014
1,3,8,3,0,18146,2,2014
1,3,8,3,1,0,2,2014
1,3,8,1,0,0,4,2014
1,3,8,2,0,5218,4,2014
1,3,8,3,0,18146,4,2014
1,3,8,3,1,0,4,2014
1,3,9,1,0,399816,0,2014
1,3,9,2,0,0,0,2014
1,3,9,3,0,0,0,2014
1,3,9,3,1,0,0,2014
1,3,9,1,0,155484,2,2014
1,3,9,2,0,0,2,2014
1,3,9,3,0,0,2,2014
1,3,9,3,1,0,2,2014
1,3,9,1,0,555300,4,2014
