Jurisdiction,Category,Type,Management,Fate,y,ds,Sub-stream
SA,"Textiles, leather & rubber (excl. tyres)",Textiles,Recycling,Recycling,0,2010-12-31,1
Tas,Biosolids,Biosolids,Other disposal,Disposal,311,2010-12-31,3
Tas,Biosolids,Biosolids,Recycling,Recycling,15863,2010-12-31,3
Tas,Glass,Glass from food and beverage containers,Recycling,Recycling,0,2010-12-31,2
Tas,Glass,Glass from food and beverage containers,Recycling,Recycling,1744,2010-12-31,3
Tas,Glass,Glass from food and beverage containers,Recycling,Recycling,8810,2010-12-31,1
Tas,Hazardous wastes,Acids (B),Landfill,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Acids (B),Other disposal,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Acids (B),Recycling,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,Acids (B),Treatment,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Acids (B),Treatment,Energy recovery,0,2010-12-31,2
Tas,Hazardous wastes,Acids (B),Treatment,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,Acids (B),Landfill,Disposal,0,2010-12-31,3
Tas,Hazardous wastes,Acids (B),Other disposal,Disposal,0,2010-12-31,3
Tas,Hazardous wastes,Acids (B),Recycling,Recycling,1,2010-12-31,3
Tas,Hazardous wastes,Acids (B),Treatment,Disposal,1,2010-12-31,3
Tas,Hazardous wastes,Acids (B),Treatment,Energy recovery,0,2010-12-31,3
Tas,Hazardous wastes,Acids (B),Treatment,Recycling,2,2010-12-31,3
Tas,Hazardous wastes,Alkalis (C),Landfill,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Alkalis (C),Other disposal,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Alkalis (C),Recycling,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,Alkalis (C),Treatment,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Alkalis (C),Treatment,Energy recovery,0,2010-12-31,2
Tas,Hazardous wastes,Alkalis (C),Treatment,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,Alkalis (C),Landfill,Disposal,0,2010-12-31,3
Tas,Hazardous wastes,Alkalis (C),Other disposal,Disposal,0,2010-12-31,3
Tas,Hazardous wastes,Alkalis (C),Recycling,Recycling,8,2010-12-31,3
Tas,Hazardous wastes,Alkalis (C),Treatment,Disposal,1,2010-12-31,3
Tas,Hazardous wastes,Alkalis (C),Treatment,Energy recovery,0,2010-12-31,3
Tas,Hazardous wastes,Alkalis (C),Treatment,Recycling,1,2010-12-31,3
Tas,Hazardous wastes,Asbestos (N220),Landfill,Disposal,178,2010-12-31,2
Tas,Hazardous wastes,Asbestos (N220),Other disposal,Disposal,1,2010-12-31,2
Tas,Hazardous wastes,Asbestos (N220),Recycling,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,Asbestos (N220),Treatment,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2010-12-31,2
Tas,Hazardous wastes,Asbestos (N220),Treatment,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,Asbestos (N220),Landfill,Disposal,152,2010-12-31,3
Tas,Hazardous wastes,Asbestos (N220),Other disposal,Disposal,0,2010-12-31,3
Tas,Hazardous wastes,Asbestos (N220),Recycling,Recycling,0,2010-12-31,3
Tas,Hazardous wastes,Asbestos (N220),Treatment,Disposal,0,2010-12-31,3
Tas,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2010-12-31,3
Tas,Hazardous wastes,Asbestos (N220),Treatment,Recycling,0,2010-12-31,3
Tas,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Clinical and pharmaceutical (R),Recycling,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2010-12-31,2
Tas,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,8,2010-12-31,3
Tas,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,16,2010-12-31,3
Tas,Hazardous wastes,Clinical and pharmaceutical (R),Recycling,Recycling,0,2010-12-31,3
Tas,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,14,2010-12-31,3
Tas,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2010-12-31,3
Tas,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Recycling,0,2010-12-31,3
Tas,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,3713,2010-12-31,2
Tas,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Contaminated soils (N120),Recycling,Recycling,25,2010-12-31,2
Tas,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,51,2010-12-31,2
Tas,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2010-12-31,2
Tas,Hazardous wastes,Contaminated soils (N120),Treatment,Recycling,203,2010-12-31,2
Tas,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,1444,2010-12-31,3
Tas,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2010-12-31,3
Tas,Hazardous wastes,Contaminated soils (N120),Recycling,Recycling,10,2010-12-31,3
Tas,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,20,2010-12-31,3
Tas,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2010-12-31,3
Tas,Hazardous wastes,Contaminated soils (N120),Treatment,Recycling,79,2010-12-31,3
Tas,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Recycling,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2010-12-31,2
Tas,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,267,2010-12-31,3
Tas,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,132,2010-12-31,3
Tas,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Recycling,Recycling,8183,2010-12-31,3
Tas,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,1581,2010-12-31,3
Tas,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2010-12-31,3
Tas,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Recycling,1581,2010-12-31,3
Tas,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Inorganic chemicals (D),Recycling,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2010-12-31,2
Tas,Hazardous wastes,Inorganic chemicals (D),Treatment,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,44286,2010-12-31,3
Tas,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,284,2010-12-31,3
Tas,Hazardous wastes,Inorganic chemicals (D),Recycling,Recycling,180594,2010-12-31,3
Tas,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,2099,2010-12-31,3
Tas,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2010-12-31,3
Tas,Hazardous wastes,Inorganic chemicals (D),Treatment,Recycling,18889,2010-12-31,3
Tas,Hazardous wastes,Oils (J),Landfill,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Oils (J),Other disposal,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Oils (J),Recycling,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,Oils (J),Treatment,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Oils (J),Treatment,Energy recovery,0,2010-12-31,2
Tas,Hazardous wastes,Oils (J),Treatment,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,Oils (J),Landfill,Disposal,11,2010-12-31,3
Tas,Hazardous wastes,Oils (J),Other disposal,Disposal,1,2010-12-31,3
Tas,Hazardous wastes,Oils (J),Recycling,Recycling,88,2010-12-31,3
Tas,Hazardous wastes,Oils (J),Treatment,Disposal,0,2010-12-31,3
Tas,Hazardous wastes,Oils (J),Treatment,Energy recovery,24,2010-12-31,3
Tas,Hazardous wastes,Oils (J),Treatment,Recycling,94,2010-12-31,3
Tas,Hazardous wastes,Organic chemicals (M),Landfill,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Organic chemicals (M),Other disposal,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Organic chemicals (M),Recycling,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,Organic chemicals (M),Treatment,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Organic chemicals (M),Treatment,Energy recovery,0,2010-12-31,2
Tas,Hazardous wastes,Organic chemicals (M),Treatment,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,Organic chemicals (M),Landfill,Disposal,4,2010-12-31,3
Tas,Hazardous wastes,Organic chemicals (M),Other disposal,Disposal,0,2010-12-31,3
Tas,Hazardous wastes,Organic chemicals (M),Recycling,Recycling,2,2010-12-31,3
Tas,Hazardous wastes,Organic chemicals (M),Treatment,Disposal,26,2010-12-31,3
Tas,Hazardous wastes,Organic chemicals (M),Treatment,Energy recovery,1,2010-12-31,3
Tas,Hazardous wastes,Organic chemicals (M),Treatment,Recycling,1,2010-12-31,3
Tas,Hazardous wastes,Organic solvents (G),Landfill,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Organic solvents (G),Other disposal,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Organic solvents (G),Recycling,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,Organic solvents (G),Treatment,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Organic solvents (G),Treatment,Energy recovery,0,2010-12-31,2
Tas,Hazardous wastes,Organic solvents (G),Treatment,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,Organic solvents (G),Landfill,Disposal,1,2010-12-31,3
Tas,Hazardous wastes,Organic solvents (G),Other disposal,Disposal,3,2010-12-31,3
Tas,Hazardous wastes,Organic solvents (G),Recycling,Recycling,376,2010-12-31,3
Tas,Hazardous wastes,Organic solvents (G),Treatment,Disposal,66,2010-12-31,3
Tas,Hazardous wastes,Organic solvents (G),Treatment,Energy recovery,7,2010-12-31,3
Tas,Hazardous wastes,Organic solvents (G),Treatment,Recycling,0,2010-12-31,3
Tas,Hazardous wastes,Other,Landfill,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Other,Other disposal,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Other,Recycling,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,Other,Treatment,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Other,Treatment,Energy recovery,0,2010-12-31,2
Tas,Hazardous wastes,Other,Treatment,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,Other,Landfill,Disposal,0,2010-12-31,3
Tas,Hazardous wastes,Other,Other disposal,Disposal,0,2010-12-31,3
Tas,Hazardous wastes,Other,Recycling,Recycling,0,2010-12-31,3
Tas,Hazardous wastes,Other,Treatment,Disposal,0,2010-12-31,3
Tas,Hazardous wastes,Other,Treatment,Energy recovery,0,2010-12-31,3
Tas,Hazardous wastes,Other,Treatment,Recycling,0,2010-12-31,3
Tas,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Landfill,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Other disposal,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Recycling,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Energy recovery,0,2010-12-31,2
Tas,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Landfill,Disposal,0,2010-12-31,3
Tas,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Other disposal,Disposal,0,2010-12-31,3
Tas,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Recycling,Recycling,0,2010-12-31,3
Tas,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Disposal,0,2010-12-31,3
Tas,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Energy recovery,0,2010-12-31,3
Tas,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Recycling,0,2010-12-31,3
Tas,Hazardous wastes,Other miscellaneous (other T),Landfill,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Other miscellaneous (other T),Other disposal,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Other miscellaneous (other T),Recycling,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,Other miscellaneous (other T),Treatment,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Other miscellaneous (other T),Treatment,Energy recovery,0,2010-12-31,2
Tas,Hazardous wastes,Other miscellaneous (other T),Treatment,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,Other miscellaneous (other T),Landfill,Disposal,4,2010-12-31,3
Tas,Hazardous wastes,Other miscellaneous (other T),Other disposal,Disposal,1,2010-12-31,3
Tas,Hazardous wastes,Other miscellaneous (other T),Recycling,Recycling,12,2010-12-31,3
Tas,Hazardous wastes,Other miscellaneous (other T),Treatment,Disposal,18,2010-12-31,3
Tas,Hazardous wastes,Other miscellaneous (other T),Treatment,Energy recovery,0,2010-12-31,3
Tas,Hazardous wastes,Other miscellaneous (other T),Treatment,Recycling,0,2010-12-31,3
Tas,Hazardous wastes,Other soil/sludges (other N),Landfill,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Other soil/sludges (other N),Other disposal,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Other soil/sludges (other N),Recycling,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,Other soil/sludges (other N),Treatment,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Other soil/sludges (other N),Treatment,Energy recovery,0,2010-12-31,2
Tas,Hazardous wastes,Other soil/sludges (other N),Treatment,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,Other soil/sludges (other N),Landfill,Disposal,188,2010-12-31,3
Tas,Hazardous wastes,Other soil/sludges (other N),Other disposal,Disposal,1,2010-12-31,3
Tas,Hazardous wastes,Other soil/sludges (other N),Recycling,Recycling,77,2010-12-31,3
Tas,Hazardous wastes,Other soil/sludges (other N),Treatment,Disposal,90,2010-12-31,3
Tas,Hazardous wastes,Other soil/sludges (other N),Treatment,Energy recovery,0,2010-12-31,3
Tas,Hazardous wastes,Other soil/sludges (other N),Treatment,Recycling,39,2010-12-31,3
Tas,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Landfill,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Other disposal,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Recycling,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Energy recovery,0,2010-12-31,2
Tas,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Landfill,Disposal,1,2010-12-31,3
Tas,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Other disposal,Disposal,0,2010-12-31,3
Tas,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Recycling,Recycling,12,2010-12-31,3
Tas,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Disposal,11,2010-12-31,3
Tas,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Energy recovery,4,2010-12-31,3
Tas,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Recycling,4,2010-12-31,3
Tas,Hazardous wastes,Pesticides (H),Landfill,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Pesticides (H),Other disposal,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Pesticides (H),Recycling,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,Pesticides (H),Treatment,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Pesticides (H),Treatment,Energy recovery,0,2010-12-31,2
Tas,Hazardous wastes,Pesticides (H),Treatment,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,Pesticides (H),Landfill,Disposal,2,2010-12-31,3
Tas,Hazardous wastes,Pesticides (H),Other disposal,Disposal,0,2010-12-31,3
Tas,Hazardous wastes,Pesticides (H),Recycling,Recycling,29,2010-12-31,3
Tas,Hazardous wastes,Pesticides (H),Treatment,Disposal,5,2010-12-31,3
Tas,Hazardous wastes,Pesticides (H),Treatment,Energy recovery,0,2010-12-31,3
Tas,Hazardous wastes,Pesticides (H),Treatment,Recycling,0,2010-12-31,3
Tas,Hazardous wastes,Plating and heat treatment (A),Landfill,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Plating and heat treatment (A),Other disposal,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Plating and heat treatment (A),Recycling,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,Plating and heat treatment (A),Treatment,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Plating and heat treatment (A),Treatment,Energy recovery,0,2010-12-31,2
Tas,Hazardous wastes,Plating and heat treatment (A),Treatment,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,Plating and heat treatment (A),Landfill,Disposal,0,2010-12-31,3
Tas,Hazardous wastes,Plating and heat treatment (A),Other disposal,Disposal,0,2010-12-31,3
Tas,Hazardous wastes,Plating and heat treatment (A),Recycling,Recycling,0,2010-12-31,3
Tas,Hazardous wastes,Plating and heat treatment (A),Treatment,Disposal,0,2010-12-31,3
Tas,Hazardous wastes,Plating and heat treatment (A),Treatment,Energy recovery,0,2010-12-31,3
Tas,Hazardous wastes,Plating and heat treatment (A),Treatment,Recycling,0,2010-12-31,3
Tas,Hazardous wastes,Reactive chemicals (E),Landfill,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Reactive chemicals (E),Other disposal,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Reactive chemicals (E),Recycling,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,Reactive chemicals (E),Treatment,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Reactive chemicals (E),Treatment,Energy recovery,0,2010-12-31,2
Tas,Hazardous wastes,Reactive chemicals (E),Treatment,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,Reactive chemicals (E),Landfill,Disposal,0,2010-12-31,3
Tas,Hazardous wastes,Reactive chemicals (E),Other disposal,Disposal,0,2010-12-31,3
Tas,Hazardous wastes,Reactive chemicals (E),Recycling,Recycling,0,2010-12-31,3
Tas,Hazardous wastes,Reactive chemicals (E),Treatment,Disposal,7,2010-12-31,3
Tas,Hazardous wastes,Reactive chemicals (E),Treatment,Energy recovery,0,2010-12-31,3
Tas,Hazardous wastes,Reactive chemicals (E),Treatment,Recycling,0,2010-12-31,3
Tas,Hazardous wastes,Tyres (T140),Landfill,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Tyres (T140),Other disposal,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Tyres (T140),Recycling,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,Tyres (T140),Treatment,Disposal,0,2010-12-31,2
Tas,Hazardous wastes,Tyres (T140),Treatment,Energy recovery,0,2010-12-31,2
Tas,Hazardous wastes,Tyres (T140),Treatment,Recycling,0,2010-12-31,2
Tas,Hazardous wastes,Tyres (T140),Energy from waste facility,Energy recovery,2777,2010-12-31,3
Tas,Hazardous wastes,Tyres (T140),Landfill,Disposal,6092,2010-12-31,3
Tas,Hazardous wastes,Tyres (T140),Other disposal,Disposal,0,2010-12-31,3
Tas,Hazardous wastes,Tyres (T140),Recycling,Recycling,1048,2010-12-31,3
Tas,Hazardous wastes,Tyres (T140),Treatment,Disposal,0,2010-12-31,3
Tas,Hazardous wastes,Tyres (T140),Treatment,Energy recovery,0,2010-12-31,3
Tas,Hazardous wastes,Tyres (T140),Treatment,Recycling,0,2010-12-31,3
Tas,Metals,Aluminium,Recycling,Recycling,0,2010-12-31,2
Tas,Metals,Aluminium,Recycling,Recycling,946,2010-12-31,3
Tas,Metals,Aluminium,Recycling,Recycling,348,2010-12-31,1
Tas,Metals,Iron and steel,Recycling,Recycling,0,2010-12-31,2
Tas,Metals,Iron and steel,Recycling,Recycling,8427,2010-12-31,3
Tas,Metals,Iron and steel,Recycling,Recycling,914,2010-12-31,1
Tas,Metals,Non-ferrous metals (ex. aluminium),Recycling,Recycling,0,2010-12-31,2
Tas,Metals,Non-ferrous metals (ex. aluminium),Recycling,Recycling,0,2010-12-31,3
Tas,Metals,Non-ferrous metals (ex. aluminium),Recycling,Recycling,0,2010-12-31,1
Tas,Organics,Food organics,Energy from waste facility,Energy recovery,0,2010-12-31,2
