Jurisdiction,Category,Type,Management,Fate,y,ds,Sub_stream_name,Sub_stream_index
NSW,Hazardous wastes,Alkalis (C),Landfill,Disposal,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Alkalis (C),Other disposal,Disposal,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Alkalis (C),Treatment,Disposal,6316,2017-12-31,C&I core,3
NSW,Hazardous wastes,Alkalis (C),Treatment,Energy recovery,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Alkalis (C),Landfill,Disposal,0,2017-12-31,Total,9
NSW,Hazardous wastes,Alkalis (C),Other disposal,Disposal,0,2017-12-31,Total,9
NSW,Hazardous wastes,Alkalis (C),Treatment,Disposal,6316,2017-12-31,Total,9
NSW,Hazardous wastes,Alkalis (C),Treatment,Energy recovery,0,2017-12-31,Total,9
NSW,Hazardous wastes,Asbestos (N220),Landfill,Disposal,368520,2017-12-31,C&D,2
NSW,Hazardous wastes,Asbestos (N220),Other disposal,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Asbestos (N220),Treatment,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Asbestos (N220),Landfill,Disposal,313924,2017-12-31,C&I core,3
NSW,Hazardous wastes,Asbestos (N220),Other disposal,Disposal,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Asbestos (N220),Treatment,Disposal,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Asbestos (N220),Landfill,Disposal,682444,2017-12-31,Total,9
NSW,Hazardous wastes,Asbestos (N220),Other disposal,Disposal,0,2017-12-31,Total,9
NSW,Hazardous wastes,Asbestos (N220),Treatment,Disposal,0,2017-12-31,Total,9
NSW,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2017-12-31,Total,9
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,2965,2017-12-31,C&I core,3
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,10310,2017-12-31,C&I core,3
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,0,2017-12-31,Total,9
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,2965,2017-12-31,Total,9
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,10310,2017-12-31,Total,9
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2017-12-31,Total,9
NSW,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,254004,2017-12-31,C&D,2
NSW,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,98779,2017-12-31,C&I core,3
NSW,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,352783,2017-12-31,Total,9
NSW,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2017-12-31,Total,9
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,0,2017-12-31,Total,9
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2017-12-31,Total,9
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2017-12-31,C&D,2
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,76874,2017-12-31,C&I core,3
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,0,2017-12-31,Total,9
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,0,2017-12-31,Total,9
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,76874,2017-12-31,Total,9
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2017-12-31,Total,9
NSW,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,17013,2017-12-31,C&I core,3
NSW,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,4327,2017-12-31,C&I core,3
NSW,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,17013,2017-12-31,Total,9
NSW,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,0,2017-12-31,Total,9
NSW,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,4327,2017-12-31,Total,9
NSW,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2017-12-31,Total,9
NSW,Hazardous wastes,Oils (J),Landfill,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Oils (J),Other disposal,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Oils (J),Treatment,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Oils (J),Treatment,Energy recovery,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Oils (J),Landfill,Disposal,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Oils (J),Other disposal,Disposal,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Oils (J),Treatment,Disposal,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Oils (J),Treatment,Energy recovery,7114,2017-12-31,C&I core,3
NSW,Hazardous wastes,Oils (J),Landfill,Disposal,0,2017-12-31,Total,9
NSW,Hazardous wastes,Oils (J),Other disposal,Disposal,0,2017-12-31,Total,9
NSW,Hazardous wastes,Oils (J),Treatment,Disposal,0,2017-12-31,Total,9
NSW,Hazardous wastes,Oils (J),Treatment,Energy recovery,7114,2017-12-31,Total,9
NSW,Hazardous wastes,Organic chemicals (M),Landfill,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Organic chemicals (M),Other disposal,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Organic chemicals (M),Treatment,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Organic chemicals (M),Treatment,Energy recovery,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Organic chemicals (M),Landfill,Disposal,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Organic chemicals (M),Other disposal,Disposal,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Organic chemicals (M),Treatment,Disposal,13801,2017-12-31,C&I core,3
NSW,Hazardous wastes,Organic chemicals (M),Treatment,Energy recovery,767,2017-12-31,C&I core,3
NSW,Hazardous wastes,Organic chemicals (M),Landfill,Disposal,0,2017-12-31,Total,9
NSW,Hazardous wastes,Organic chemicals (M),Other disposal,Disposal,0,2017-12-31,Total,9
NSW,Hazardous wastes,Organic chemicals (M),Treatment,Disposal,13801,2017-12-31,Total,9
NSW,Hazardous wastes,Organic chemicals (M),Treatment,Energy recovery,767,2017-12-31,Total,9
NSW,Hazardous wastes,Organic solvents (G),Landfill,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Organic solvents (G),Other disposal,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Organic solvents (G),Treatment,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Organic solvents (G),Treatment,Energy recovery,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Organic solvents (G),Landfill,Disposal,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Organic solvents (G),Other disposal,Disposal,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Organic solvents (G),Treatment,Disposal,4103,2017-12-31,C&I core,3
NSW,Hazardous wastes,Organic solvents (G),Treatment,Energy recovery,456,2017-12-31,C&I core,3
NSW,Hazardous wastes,Organic solvents (G),Landfill,Disposal,0,2017-12-31,Total,9
NSW,Hazardous wastes,Organic solvents (G),Other disposal,Disposal,0,2017-12-31,Total,9
NSW,Hazardous wastes,Organic solvents (G),Treatment,Disposal,4103,2017-12-31,Total,9
NSW,Hazardous wastes,Organic solvents (G),Treatment,Energy recovery,456,2017-12-31,Total,9
NSW,Hazardous wastes,Other,Landfill,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Other,Other disposal,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Other,Treatment,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Other,Treatment,Energy recovery,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Other,Landfill,Disposal,16013,2017-12-31,C&I core,3
NSW,Hazardous wastes,Other,Other disposal,Disposal,27,2017-12-31,C&I core,3
NSW,Hazardous wastes,Other,Treatment,Disposal,845,2017-12-31,C&I core,3
NSW,Hazardous wastes,Other,Treatment,Energy recovery,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Other,Landfill,Disposal,16013,2017-12-31,Total,9
NSW,Hazardous wastes,Other,Other disposal,Disposal,27,2017-12-31,Total,9
NSW,Hazardous wastes,Other,Treatment,Disposal,845,2017-12-31,Total,9
NSW,Hazardous wastes,Other,Treatment,Energy recovery,0,2017-12-31,Total,9
NSW,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Landfill,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Other disposal,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Energy recovery,0,2017-12-31,C&D,2
NSW,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Landfill,Disposal,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Other disposal,Disposal,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Disposal,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Energy recovery,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Landfill,Disposal,0,2017-12-31,Total,9
NSW,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Other disposal,Disposal,0,2017-12-31,Total,9
NSW,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Disposal,0,2017-12-31,Total,9
NSW,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Energy recovery,0,2017-12-31,Total,9
NSW,Hazardous wastes,Other miscellaneous (other T),Landfill,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Other miscellaneous (other T),Other disposal,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Other miscellaneous (other T),Treatment,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Other miscellaneous (other T),Treatment,Energy recovery,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Other miscellaneous (other T),Landfill,Disposal,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Other miscellaneous (other T),Other disposal,Disposal,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Other miscellaneous (other T),Treatment,Disposal,4621,2017-12-31,C&I core,3
NSW,Hazardous wastes,Other miscellaneous (other T),Treatment,Energy recovery,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Other miscellaneous (other T),Landfill,Disposal,0,2017-12-31,Total,9
NSW,Hazardous wastes,Other miscellaneous (other T),Other disposal,Disposal,0,2017-12-31,Total,9
NSW,Hazardous wastes,Other miscellaneous (other T),Treatment,Disposal,4621,2017-12-31,Total,9
NSW,Hazardous wastes,Other miscellaneous (other T),Treatment,Energy recovery,0,2017-12-31,Total,9
NSW,Hazardous wastes,Other soil/sludges (other N),Landfill,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Other soil/sludges (other N),Other disposal,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Other soil/sludges (other N),Treatment,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Other soil/sludges (other N),Treatment,Energy recovery,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Other soil/sludges (other N),Landfill,Disposal,23570,2017-12-31,C&I core,3
NSW,Hazardous wastes,Other soil/sludges (other N),Other disposal,Disposal,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Other soil/sludges (other N),Treatment,Disposal,8968,2017-12-31,C&I core,3
NSW,Hazardous wastes,Other soil/sludges (other N),Treatment,Energy recovery,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Other soil/sludges (other N),Landfill,Disposal,23570,2017-12-31,Total,9
NSW,Hazardous wastes,Other soil/sludges (other N),Other disposal,Disposal,0,2017-12-31,Total,9
NSW,Hazardous wastes,Other soil/sludges (other N),Treatment,Disposal,8968,2017-12-31,Total,9
NSW,Hazardous wastes,Other soil/sludges (other N),Treatment,Energy recovery,0,2017-12-31,Total,9
NSW,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Landfill,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Other disposal,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Energy recovery,0,2017-12-31,C&D,2
NSW,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Landfill,Disposal,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Other disposal,Disposal,4,2017-12-31,C&I core,3
NSW,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Disposal,6707,2017-12-31,C&I core,3
NSW,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Energy recovery,2236,2017-12-31,C&I core,3
NSW,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Landfill,Disposal,0,2017-12-31,Total,9
NSW,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Other disposal,Disposal,4,2017-12-31,Total,9
NSW,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Disposal,6707,2017-12-31,Total,9
NSW,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Energy recovery,2236,2017-12-31,Total,9
NSW,Hazardous wastes,Pesticides (H),Landfill,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Pesticides (H),Other disposal,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Pesticides (H),Treatment,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Pesticides (H),Treatment,Energy recovery,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Pesticides (H),Landfill,Disposal,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Pesticides (H),Other disposal,Disposal,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Pesticides (H),Treatment,Disposal,254,2017-12-31,C&I core,3
NSW,Hazardous wastes,Pesticides (H),Treatment,Energy recovery,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Pesticides (H),Landfill,Disposal,0,2017-12-31,Total,9
NSW,Hazardous wastes,Pesticides (H),Other disposal,Disposal,0,2017-12-31,Total,9
NSW,Hazardous wastes,Pesticides (H),Treatment,Disposal,254,2017-12-31,Total,9
NSW,Hazardous wastes,Pesticides (H),Treatment,Energy recovery,0,2017-12-31,Total,9
NSW,Hazardous wastes,Plating and heat treatment (A),Landfill,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Plating and heat treatment (A),Other disposal,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Plating and heat treatment (A),Treatment,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Plating and heat treatment (A),Treatment,Energy recovery,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Plating and heat treatment (A),Landfill,Disposal,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Plating and heat treatment (A),Other disposal,Disposal,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Plating and heat treatment (A),Treatment,Disposal,142,2017-12-31,C&I core,3
NSW,Hazardous wastes,Plating and heat treatment (A),Treatment,Energy recovery,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Plating and heat treatment (A),Landfill,Disposal,0,2017-12-31,Total,9
NSW,Hazardous wastes,Plating and heat treatment (A),Other disposal,Disposal,0,2017-12-31,Total,9
NSW,Hazardous wastes,Plating and heat treatment (A),Treatment,Disposal,142,2017-12-31,Total,9
NSW,Hazardous wastes,Plating and heat treatment (A),Treatment,Energy recovery,0,2017-12-31,Total,9
NSW,Hazardous wastes,Reactive chemicals (E),Landfill,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Reactive chemicals (E),Other disposal,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Reactive chemicals (E),Treatment,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Reactive chemicals (E),Treatment,Energy recovery,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Reactive chemicals (E),Landfill,Disposal,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Reactive chemicals (E),Other disposal,Disposal,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Reactive chemicals (E),Treatment,Disposal,71,2017-12-31,C&I core,3
NSW,Hazardous wastes,Reactive chemicals (E),Treatment,Energy recovery,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Reactive chemicals (E),Landfill,Disposal,0,2017-12-31,Total,9
NSW,Hazardous wastes,Reactive chemicals (E),Other disposal,Disposal,0,2017-12-31,Total,9
NSW,Hazardous wastes,Reactive chemicals (E),Treatment,Disposal,71,2017-12-31,Total,9
NSW,Hazardous wastes,Reactive chemicals (E),Treatment,Energy recovery,0,2017-12-31,Total,9
NSW,Hazardous wastes,Tyres (T140),Landfill,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Tyres (T140),Other disposal,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Tyres (T140),Treatment,Disposal,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Tyres (T140),Treatment,Energy recovery,0,2017-12-31,C&D,2
NSW,Hazardous wastes,Tyres (T140),Energy from waste facility,Energy recovery,30981,2017-12-31,C&I core,3
NSW,Hazardous wastes,Tyres (T140),Landfill,Disposal,70411,2017-12-31,C&I core,3
NSW,Hazardous wastes,Tyres (T140),Other disposal,Disposal,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Tyres (T140),Treatment,Disposal,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Tyres (T140),Treatment,Energy recovery,0,2017-12-31,C&I core,3
NSW,Hazardous wastes,Tyres (T140),Energy from waste facility,Energy recovery,30981,2017-12-31,Total,9
NSW,Hazardous wastes,Tyres (T140),Landfill,Disposal,70411,2017-12-31,Total,9
NSW,Hazardous wastes,Tyres (T140),Other disposal,Disposal,0,2017-12-31,Total,9
NSW,Hazardous wastes,Tyres (T140),Treatment,Disposal,0,2017-12-31,Total,9
NSW,Hazardous wastes,Tyres (T140),Treatment,Energy recovery,0,2017-12-31,Total,9
NSW,Organics,Food organics,Energy from waste facility,Energy recovery,0,2017-12-31,C&D,2
NSW,Organics,Food organics,Landfill,Disposal,17,2017-12-31,C&D,2
NSW,Organics,Food organics,Landfill,Energy recovery,10,2017-12-31,C&D,2
NSW,Organics,Food organics,Energy from waste facility,Energy recovery,0,2017-12-31,C&I core,3
NSW,Organics,Food organics,Landfill,Disposal,154677,2017-12-31,C&I core,3
NSW,Organics,Food organics,Landfill,Energy recovery,88546,2017-12-31,C&I core,3
NSW,Organics,Food organics,Energy from waste facility,Energy recovery,0,2017-12-31,MSW,1
NSW,Organics,Food organics,Landfill,Disposal,495492,2017-12-31,MSW,1
NSW,Organics,Food organics,Landfill,Energy recovery,283649,2017-12-31,MSW,1
NSW,Organics,Food organics,Energy from waste facility,Energy recovery,50000,2017-12-31,Total,9
NSW,Organics,Food organics,Landfill,Disposal,650185,2017-12-31,Total,9
NSW,Organics,Food organics,Landfill,Energy recovery,372205,2017-12-31,Total,9
NSW,Organics,Garden organics,Energy from waste facility,Energy recovery,0,2017-12-31,C&D,2
